step,trained_cost,trained_audits,periodic_cost,periodic_audits,recent_caught_rate,epsilon
20000,18.560833333333274,1.2083333333333333,20.738333333333433,6.166666666666667,0.9775280898876404,0.62
40000,6.178749999999993,2.2083333333333335,20.738333333333433,6.166666666666667,0.9540229885057471,0.24
60000,5.670833333333327,1.9583333333333333,20.738333333333433,6.166666666666667,0.9662921348314607,0.05
