step,trained_cost,trained_audits,periodic_cost,periodic_audits,recent_caught_rate,epsilon
20000,6.465833333333339,1.4583333333333333,20.738333333333433,6.166666666666667,0.9542857142857143,0.62
40000,8.773750000000014,1.2083333333333333,20.738333333333433,6.166666666666667,0.9887005649717514,0.24
60000,4.998749999999991,1.125,20.738333333333433,6.166666666666667,0.96,0.05
