step,trained_cost,trained_audits,periodic_cost,periodic_audits,recent_caught_rate,epsilon
20000,30.33916666666688,2.5,20.738333333333433,6.166666666666667,0.9831460674157303,0.62
40000,23.252916666666476,3.0833333333333335,20.738333333333433,6.166666666666667,0.9470588235294117,0.24
60000,21.513750000000144,4.0,20.738333333333433,6.166666666666667,0.8957055214723927,0.05
