step,trained_cost,trained_audits,periodic_cost,periodic_audits,recent_caught_rate,epsilon
20000,13.407499999999851,1.25,20.738333333333433,6.166666666666667,0.9775280898876404,0.62
40000,4.8395833333333265,1.125,20.738333333333433,6.166666666666667,0.9476744186046512,0.24
60000,5.353749999999992,1.2916666666666667,20.738333333333433,6.166666666666667,0.9777777777777777,0.05
