step,trained_cost,trained_audits,periodic_cost,periodic_audits,recent_caught_rate,epsilon
20000,6.000833333333329,1.25,20.738333333333433,6.166666666666667,0.9831460674157303,0.62
40000,5.211666666666656,0.8333333333333334,20.738333333333433,6.166666666666667,0.9657142857142857,0.24
60000,4.91666666666666,1.2083333333333333,20.738333333333433,6.166666666666667,0.9834254143646409,0.05
