step,trained_cost,trained_audits,periodic_cost,periodic_audits,recent_caught_rate,epsilon
20000,5.91666666666666,2.2083333333333335,20.738333333333433,6.166666666666667,0.9776536312849162,0.62
40000,9.763333333333305,2.125,20.738333333333433,6.166666666666667,0.9655172413793104,0.24
60000,4.962499999999992,1.25,20.738333333333433,6.166666666666667,0.9832402234636871,0.05
