step,trained_cost,trained_audits,periodic_cost,periodic_audits,recent_caught_rate,epsilon
20000,39.17250000000088,2.7916666666666665,20.738333333333433,6.166666666666667,0.9775280898876404,0.62
40000,15.267499999999961,3.9166666666666665,20.738333333333433,6.166666666666667,0.9590643274853801,0.24
60000,15.199583333333274,4.166666666666667,20.738333333333433,6.166666666666667,0.9221556886227545,0.05
