step,trained_cost,trained_audits,periodic_cost,periodic_audits,recent_caught_rate,epsilon
20000,27.544583333333566,2.4583333333333335,20.738333333333433,6.166666666666667,0.96045197740113,0.62
40000,24.761666666666343,3.7083333333333335,20.738333333333433,6.166666666666667,0.9404761904761905,0.24
60000,23.66541666666649,4.25,20.738333333333433,6.166666666666667,0.8909090909090909,0.05
