step,trained_cost,trained_audits,periodic_cost,periodic_audits,recent_caught_rate,epsilon
20000,8.9854166666666,1.4166666666666667,20.738333333333433,6.166666666666667,0.9887640449438202,0.62
40000,12.478750000000053,0.6666666666666666,20.738333333333433,6.166666666666667,0.9482758620689655,0.24
60000,5.702916666666659,1.0,20.738333333333433,6.166666666666667,0.9832402234636871,0.05
